originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
OML,-171.2969439,-163.8896349,-225.1667445,-167.8911673,-219.2336303,-210.3609112,-202.7130087,-181.8281568,-271.3851886,-210.2442655,-243.8390516,-183.9209499,-175.7081629,-164.3230305,-195.6901724,-171.4697446
OML,-171.3941617,-163.6537322,-221.9901717,-166.3586138,-201.0727153,-197.7902065,-183.1837596,-167.7407853,-262.2652842,-199.3431137,-235.1761384,-165.8340654,-168.4632882,-162.2784441,-179.7348109,-159.2657865
OML,-168.7783511,-157.0385086,-246.3770986,-160.1576958,-217.0046783,-203.2628844,-179.8483274,-166.5932044,-283.8467573,-206.2330227,-242.8007244,-164.6671404,-168.4827202,-156.2554673,-265.1975302,-157.2768746
OML,-159.0261649,-150.760162,-204.5808861,-150.0080353,-209.3426963,-198.7205025,-186.0454615,-175.3981978,-259.182081,-200.831626,-222.554892,-161.3616381,-167.5848075,-150.8089575,-166.4801046,-151.331128
OML,-161.4324286,-154.9705417,-244.3962644,-153.2909549,-203.1903388,-194.6134572,-192.2987315,-185.0795605,-233.0951794,-195.6733824,-207.4128029,-171.6506152,-161.7657747,-152.0292589,-197.8763077,-155.8632821
OML,-159.4465163,-150.333694,-303.5070175,-151.7384713,-199.964292,-196.3864146,-173.0458489,-166.5829791,-274.7013437,-196.4861302,-282.3658289,-166.7740971,-165.6045235,-150.6755492,-330.9125673,-150.2070311
OML,-181.5859987,-170.5523186,-465.8665857,-173.5566927,-215.1663061,-207.6773411,-192.575836,-181.5732185,-247.054459,-209.879191,-295.4661237,-178.1398945,-200.4329657,-171.1613499,-185.3295304,-171.1817051
OML,-162.2480372,-156.4454409,-248.4611334,-159.3425651,-215.1628086,-203.1971172,-174.5349723,-168.2744023,-250.3405099,-203.552427,-219.9438641,-169.2344291,-172.4561287,-156.449663,-174.9473196,-156.8710679
OML,-168.2689084,-156.530239,-218.7038832,-157.6402224,-209.9948572,-209.3525882,-185.1935068,-170.209967,-292.5420808,-210.553878,-223.518786,-169.3327527,-188.9552895,-156.5212053,-220.5631473,-156.6177096
OML,-161.0105896,-151.6708753,-231.3190464,-152.9424611,-219.8078241,-205.5801062,-166.4033278,-156.3428296,-275.7344846,-203.676603,-217.638518,-157.8050953,-166.7180181,-151.6626202,-248.3785438,-148.0003027
OML,-196.9385236,-167.5017306,-228.1913695,-173.5546682,-230.1617312,-211.0908607,-218.1352696,-175.3494746,-290.2874193,-212.0755747,-306.459197,-176.5370123,-203.3335199,-168.3216016,-219.8728627,-170.1760671
OML,-159.5692921,-144.0674413,-209.0705481,-144.0467591,-218.5522473,-208.0049492,-170.3000765,-151.3699321,-265.6935108,-207.2124659,-211.0945246,-148.0547644,-169.0332058,-144.7566006,-262.4703334,-136.5054318
OML,-174.6625282,-150.0401732,-205.5845098,-151.3489928,-201.4271172,-189.8510227,-179.5933935,-169.775488,-231.9266418,-188.1274933,-215.4712568,-165.8373047,-173.183872,-149.1904906,-299.988951,-150.3483111
OML,-158.9532948,-153.17267,-241.9600069,-156.3922118,-212.0618246,-200.8862647,-183.171592,-172.4465323,-303.5619365,-198.9644921,-266.5572333,-174.706104,-166.6920269,-153.664864,-163.1142823,-153.4390863
OML,-175.8086356,-153.154591,-215.9488197,-155.9156572,-222.4982099,-193.6982871,-190.5317123,-173.6251717,-281.3886515,-192.2677923,-223.6965504,-171.5327656,-235.3941032,-154.2718719,-213.6780532,-153.9029788
OML,-179.8804076,-171.3365947,-221.237306,-177.2476811,-211.7358983,-208.40801,-207.6873735,-192.6725996,-243.4953826,-210.8485315,-241.3854754,-191.8094532,-182.4051817,-174.4231443,-318.2407438,-172.8767124
OML,-168.7262076,-159.2105166,-228.8837103,-159.0687333,-213.1430194,-203.9346237,-181.7929363,-171.9358744,-256.2964236,-203.1472367,-244.1288395,-172.2669095,-201.2847286,-159.2820815,-349.941032,-159.5928717
OML,-157.8025265,-154.868069,-220.8334933,-161.0545875,-204.2097847,-202.9685225,-177.8270874,-174.1779664,-277.6610364,-206.5274852,-236.2155026,-168.713931,-172.5213802,-156.4029972,-159.8081487,-156.1707262
OML,-158.9368872,-152.6951282,-223.0125731,-154.5801331,-213.4310357,-197.3641653,-176.5578691,-172.4249032,-281.7959218,-197.929041,-222.9538466,-167.0554838,-179.9327877,-153.6095683,-192.4522474,-153.7379592
OML,-174.6972584,-153.6985343,-219.3214975,-154.4928288,-246.3125367,-207.3314031,-186.6873347,-171.6005729,-277.360801,-207.3344979,-243.6970513,-168.7543868,-193.989013,-154.1005196,-244.3127547,-153.8356694
OML,-157.9737244,-146.0938077,-261.4359017,-145.8515025,-218.5110463,-197.3108849,-165.6195773,-157.125389,-273.137987,-196.3757931,-254.734559,-152.384252,-168.6688618,-146.0874523,-205.665798,-146.6254064
OML,-155.1009544,-147.597326,-191.6588969,-147.5335555,-209.785799,-195.022792,-174.1637882,-163.3847304,-254.527869,-195.2777743,-204.51407,-159.2702021,-163.6985442,-147.0873018,-232.4089697,-148.7506307
OML,-155.7405485,-139.3474994,-181.1920279,-140.5068137,-203.3400398,-190.3379866,-169.6800859,-159.9751881,-242.1249688,-189.2876585,-191.3162062,-156.8686045,-161.9336082,-139.008176,-172.2437515,-140.0678743
OML,-151.5901577,-147.4587428,-223.7834319,-151.0476196,-206.353421,-198.7329989,-171.187625,-166.0512101,-244.9407634,-199.8331282,-279.8974768,-161.4423391,-156.5058485,-148.0932982,-332.7844796,-150.2958898
OML,-147.2127475,-147.5017427,-208.8640384,-155.50845,-194.0043005,-186.9688245,-170.0592229,-168.3609006,-245.1556493,-191.8358136,-194.7359177,-163.7417289,-154.5071465,-146.6712642,-158.575424,-148.0986191
OML,-152.3871642,-148.8748502,-185.7848561,-152.067787,-202.0244806,-191.5173282,-169.7071761,-165.3887753,-236.6713914,-191.5070216,-204.9769242,-163.6410219,-157.0616957,-150.7033015,-338.9080955,-149.0421022
OML,-166.2535325,-163.661582,-225.3563614,-171.7572822,-208.3678186,-201.8740435,-187.1151892,-179.8423686,-264.8990108,-206.0373808,-248.8119291,-183.4549956,-195.8513881,-168.9707058,-234.6385087,-167.0752222
OML,-167.9165348,-162.7511629,-225.0333367,-169.6351406,-212.3856093,-202.8600802,-185.5229424,-176.1331831,-246.7804929,-204.0886997,-227.1023127,-176.3897997,-171.8761231,-165.1883796,-389.4414218,-163.0142901
OML,-179.1391406,-157.6259648,-219.37622,-156.4517644,-198.2188064,-188.8291606,-190.0024257,-183.2654055,-239.5691507,-188.120525,-291.3032046,-174.7289224,-183.5208079,-155.2356084,-177.9212805,-157.6190115
OML,-169.5820047,-158.5933044,-215.0665522,-167.3020581,-215.4026876,-211.8399218,-181.4539337,-171.6591656,-245.9326117,-215.8655531,-258.6551007,-174.0140143,-169.590773,-159.2989646,-311.5959665,-160.0899552
OML,-166.1565277,-158.5674921,-242.5013984,-162.9328864,-214.1395127,-204.2791404,-185.2441312,-176.8004303,-251.8178735,-204.2307847,-284.7807084,-176.2929186,-178.1224429,-160.7659283,-227.8846031,-159.1379095
OML,-187.5600642,-168.0650916,-213.0171144,-166.265519,-207.6922698,-200.7133011,-197.0429892,-180.9261658,-257.1039032,-202.1394346,-236.659887,-170.0929815,-187.7268848,-167.9642467,-188.1412614,-168.3579874
OML,-161.7241581,-154.7131018,-193.6063939,-154.6583194,-204.7552702,-195.1962301,-189.9951193,-178.6471693,-230.0461456,-195.4543368,-214.5652258,-170.3855565,-174.8662494,-156.8910814,-260.0238937,-154.7098569
OML,-145.9619192,-137.938372,-175.2542849,-140.7395832,-189.9946588,-185.6208258,-167.5560987,-163.1348248,-242.3638663,-190.6403093,-192.1958774,-158.8897779,-166.5041992,-138.7427543,-298.008799,-138.1599772
OML,-173.2208731,-160.8551732,-209.9460063,-161.553125,-218.8642524,-204.6159729,-186.8162677,-175.3623929,-294.8093012,-203.441284,-259.7103584,-174.1765419,-182.4560179,-160.8433213,-174.8124125,-161.5691799
OML,-158.3253128,-145.1517874,-250.0283779,-146.5619974,-193.0745584,-187.6040177,-173.2914467,-167.2608621,-269.3006145,-188.648924,-275.0823403,-163.2275958,-164.0084275,-146.813611,-237.5553686,-145.1233703
OML,-168.3872805,-159.6319518,-260.1607243,-160.1071661,-206.5104314,-202.8654741,-183.2540758,-167.4618105,-264.1890992,-206.6325355,-237.658596,-164.6472135,-172.2113279,-159.811467,-247.4579784,-158.8121229
OML,-165.3256692,-157.5402766,-223.9651942,-160.2682709,-221.2537218,-203.9457203,-176.0245029,-173.0248971,-311.6015116,-204.6410162,-215.8428884,-172.8307616,-173.2441775,-157.6204217,-194.5157107,-158.0136925
OML,-181.6454492,-167.082252,-228.5564144,-167.9823469,-213.915793,-208.5259345,-194.482146,-177.0237097,-234.4374171,-210.2228182,-210.5667802,-174.5859738,-188.614651,-167.1092396,-191.9728355,-166.7228975
OML,-171.8560741,-157.3734682,-209.9192579,-159.0545462,-245.7254802,-200.4526639,-189.4305933,-179.2645213,-395.2411893,-197.4044124,-241.2603506,-179.0963537,-245.671267,-157.2363076,-175.2707931,-157.541634
OML,-161.6515635,-149.7283607,-194.5113958,-151.2066561,-200.285724,-195.6073405,-174.4186927,-166.812617,-227.4135363,-198.1768231,-208.4663394,-160.8852119,-166.8364371,-151.4882059,-288.6630528,-149.9872263
OML,-161.065854,-154.4306736,-273.5339694,-156.2553069,-201.7130546,-196.3175535,-177.9345632,-170.4995014,-262.0346168,-198.0868776,-195.9530663,-165.4057644,-169.2458747,-154.6238007,-249.1098884,-154.514354
OML,-171.2722348,-157.1439596,-398.0599577,-157.1797347,-224.2540749,-210.067141,-181.104878,-169.569978,-378.2083961,-208.7375103,-195.8301811,-160.1811698,-181.2950381,-157.2911065,-206.1631663,-157.6962013
OML,-159.0732289,-152.7717182,-189.1675354,-155.0979731,-207.2268013,-199.1647872,-181.3810126,-171.2375369,-241.2595683,-202.2585862,-197.224619,-161.2747979,-163.7619007,-153.6247077,-174.9169893,-153.5654912
OML,-159.9631314,-147.1106679,-199.9256523,-146.2103264,-236.1646326,-203.0165351,-178.4756557,-164.6723938,-277.8161185,-204.0941797,-208.8255819,-156.943297,-199.2311468,-147.0270635,-194.2043737,-147.5343868
OML,-190.083516,-166.1062724,-274.4132058,-167.0609513,-215.6466952,-209.4275453,-180.9197754,-174.1773416,-231.9342204,-210.5352584,-250.4115476,-173.718189,-212.7170988,-166.6893527,-350.3899653,-167.2275537
OML,-161.8321636,-159.1218212,-266.0353777,-161.8560715,-212.5931758,-204.973037,-169.3536149,-167.6317605,-266.0448681,-205.449691,-180.7238232,-162.1883693,-163.6318939,-159.2430429,-193.8552344,-158.3406954
OML,-161.6870832,-151.4233917,-209.4253663,-153.7762563,-209.3692098,-201.192912,-178.7475918,-164.7008565,-246.0198473,-201.534505,-201.5345586,-162.9092116,-171.1695243,-151.7420673,-217.1480212,-152.0959766
OML,-159.9865119,-156.7884238,-226.6643635,-160.8038205,-209.1138047,-201.7239694,-185.6026767,-175.4822857,-272.1792498,-202.3137041,-286.7165294,-174.4664229,-165.4074384,-157.2643261,-194.9726723,-157.7801246
OML,-175.0432549,-163.7105289,-248.8865975,-165.559144,-211.8936081,-208.0435948,-202.6328551,-177.0264439,-250.0183735,-208.6132694,-260.6994777,-175.3490811,-177.9880579,-162.7835105,-243.6700933,-169.3027729
OML,-159.4571773,-151.2610311,-210.7669916,-155.3119653,-225.6769162,-203.2008083,-176.7847399,-170.636249,-258.2992033,-202.4200052,-213.8707296,-172.0221036,-177.4814982,-151.8202948,-167.021031,-151.962522
OML,-171.0553606,-159.9964559,-197.1919744,-161.6172257,-201.955654,-194.2309974,-189.9759881,-171.9932616,-233.8671656,-197.8075131,-250.0376367,-162.0139116,-173.86648,-158.2420485,-474.8343076,-159.9193665
OML,-155.910654,-147.2087185,-178.4845419,-148.5225081,-221.1507762,-195.3339066,-176.3591809,-163.450234,-272.3836558,-200.5479821,-186.1068891,-154.8383808,-177.8264597,-146.377878,-262.5712348,-147.5992823
OML,-153.7718178,-151.4192799,-227.0151043,-153.8375914,-209.5888468,-194.6811334,-176.780857,-175.4496909,-257.8382249,-195.7760278,-265.7485611,-165.0803,-169.4523957,-154.4187115,-297.7619068,-152.5899088
GML,-162.3293866,-159.8939473,-112.6034192,-93.28981606,-184.8839526,-175.8126471,-191.3491307,-185.0798175,-193.1038993,-158.6694213,-132.2996827,-100.3717193,-159.9798646,-148.6239922,-164.3730741,-160.6372691
GML,-179.4597393,-166.6364288,-150.3148843,-117.715958,-189.1395035,-179.2654604,-204.8378874,-193.6998267,-173.1857591,-166.371767,-153.5629072,-131.7347303,-175.2664653,-159.3071129,-257.8823909,-166.4347643
GML,-162.2069676,-160.893546,-144.5519577,-119.8247832,-185.0671027,-180.4194935,-186.8389258,-185.3002724,-184.7046171,-168.137708,-163.9848135,-125.8583055,-161.3326351,-158.3456401,-260.4775276,-161.015437
GML,-153.768949,-153.3224548,-159.310387,-113.8141138,-181.4956048,-174.2868668,-189.7308341,-183.8891507,-202.9106936,-166.1551255,-269.4971294,-123.7208391,-152.8612689,-147.4980043,-154.5113483,-153.4322642
GML,-165.7561613,-160.2610903,-131.1008094,-117.0922077,-195.2917678,-187.330261,-191.473403,-186.0613274,-198.829955,-169.6101324,-163.4995605,-127.303058,-163.6101036,-155.0554953,-269.0954365,-160.491746
GML,-168.4506407,-162.6426232,-247.792808,-115.3060422,-188.1377696,-180.4182276,-196.8183855,-189.6607075,-278.7986118,-165.7516053,-284.6981467,-127.8785298,-163.3497398,-155.5996569,-220.3008707,-163.5478913
GML,-161.065519,-158.979521,-214.4303176,-109.4595796,-182.7374937,-172.9195681,-190.2092964,-187.5943456,-305.8125821,-154.69483,-245.2343686,-118.8552369,-159.6209224,-147.3402498,-163.8345902,-159.2032035
GML,-171.9773284,-164.5714798,-154.0443098,-127.1834679,-188.0970406,-182.7261709,-204.908154,-190.7817959,-196.0544943,-166.9641945,-183.1316257,-137.9506424,-165.4432215,-157.3433,-197.1159738,-165.0695918
GML,-162.5227515,-160.0929361,-140.6821143,-115.9891107,-182.4423074,-177.9906921,-189.9949029,-188.5556045,-182.3843379,-166.7984511,-143.4579522,-126.9125052,-161.1290799,-154.2601161,-412.5672476,-160.1119783
GML,-175.2797647,-160.5156696,-166.2628443,-106.9469223,-190.7970648,-173.038565,-195.3958311,-186.6008237,-166.4948377,-151.6269513,-209.7455572,-111.8778108,-192.130363,-153.5119679,-289.706804,-160.6261402
GML,-160.4359453,-156.1129341,-138.5411268,-111.7844748,-172.9739595,-169.5824327,-186.2083308,-181.5317526,-198.6746341,-159.1548294,-154.2346905,-121.2157671,-151.9787185,-144.3014497,-170.7075864,-156.132167
GML,-171.8536412,-167.7606315,-988.0167277,-118.7266909,-188.4469332,-183.9990411,-198.6810285,-192.8025627,-206.1620649,-168.5042855,-204.3703951,-128.9037757,-169.9734103,-157.8195714,-173.2355247,-167.7947685
GML,-167.9372679,-162.3089472,-176.1726763,-111.672775,-185.799754,-181.2284076,-198.4916243,-190.6188659,-196.8261741,-164.6713156,-162.8149912,-125.8127865,-173.7344497,-158.2239088,-167.8660836,-162.29902
GML,-157.3933554,-158.7020833,-177.0334088,-118.5009475,-183.3485081,-183.2604875,-188.4214263,-186.7569102,-229.6390371,-171.0478463,-184.1448473,-129.5586134,-151.1753471,-152.3643338,-267.1625775,-158.9714917
GML,-163.9026435,-156.410286,-129.2077196,-108.280317,-180.6088912,-171.108997,-199.4417497,-184.7621296,-194.3690305,-156.5845936,-201.7348836,-124.067782,-163.9433019,-147.4040754,-963.9896356,-156.4197605
GML,-171.7602629,-157.9776595,-160.9426597,-107.5582178,-188.8896842,-179.912487,-196.9022688,-186.8327609,-241.0850369,-163.7395349,-149.0729114,-114.5450987,-169.893768,-156.17291,-255.0556987,-157.9757177
GML,-172.5470855,-165.723985,-156.2542659,-114.7481321,-178.0675649,-172.2744254,-198.1414309,-191.9354511,-204.6601661,-155.0230458,-177.5980875,-126.9972011,-164.8560521,-154.4415078,-230.2861959,-165.7137212
GML,-171.0444884,-159.2583332,-134.5551397,-106.4804601,-203.0580231,-183.2972792,-196.559156,-186.0999722,-203.0612601,-166.8673387,-112.4319022,-112.0878417,-175.0577368,-156.4667566,-170.2363707,-159.2514662
GML,-168.0230688,-161.7397975,-195.0826812,-125.7225663,-185.0890236,-181.4078014,-187.1707927,-181.2577845,-203.8912679,-172.2922413,-196.8748023,-125.2267668,-160.5329665,-156.0821419,-176.8869306,-161.7831802
GML,-174.8739582,-164.411118,-147.5763174,-121.0686951,-197.8303307,-183.8676883,-197.1270478,-186.3828555,-200.5940397,-173.0106134,-155.9359169,-127.8591097,-178.1900805,-159.1077443,-301.1492333,-164.3496536
GML,-185.3022366,-161.3968283,-194.0969683,-117.1788879,-209.8683133,-180.6160154,-196.2657412,-189.3733362,-203.4568501,-169.2717643,-173.9204433,-126.9640363,-184.1654873,-157.5497663,-261.5052834,-161.3706888
GML,-170.0506943,-163.8285879,-100.5346537,-111.5051649,-190.2838865,-184.5187974,-197.9312733,-192.9876867,-197.4201878,-169.5832154,-137.4660942,-126.1108951,-167.5199904,-156.1329559,-171.1984051,-163.8293824
GML,-180.9549997,-177.6176825,-123.8206357,-114.226692,-191.5645776,-186.9304298,-202.3945608,-200.0184275,-160.9460147,-159.6856042,-116.3699045,-120.822179,-177.9689613,-169.7753523,-248.5663032,-177.6561166
GML,-164.9716443,-161.7988156,-191.898725,-115.028513,-181.010104,-175.409134,-188.8784418,-188.7463621,-184.6027863,-156.8081687,-145.5857916,-126.644838,-157.4395215,-151.182271,-170.1114713,-161.9140793
GML,-171.3563197,-168.6582349,-263.1797291,-124.3068062,-177.3254503,-175.5296103,-197.9917262,-192.5088157,-205.9531904,-164.2272079,-235.4221505,-132.5455832,-162.6871067,-156.0160527,-218.0557238,-168.6531611
GML,-204.7286005,-170.1865818,-627.0465788,-130.3657817,-213.4850292,-186.0550749,-207.3407595,-200.3522375,-210.6219098,-172.7433606,-204.7570538,-145.6658061,-206.8508183,-166.8463741,-201.6561,-170.1880819
GML,-169.5573875,-159.7174218,-179.185874,-108.4724632,-190.3786155,-172.3311871,-196.0944928,-191.7668554,-241.2224986,-152.5338412,-190.1223382,-124.437622,-166.8611966,-152.3958636,-327.1529002,-159.7105122
GML,-170.7639241,-167.3596398,-151.4463767,-120.9488839,-188.9892986,-184.1588614,-199.3620202,-193.9419038,-194.6635508,-168.7161622,-179.920728,-134.088606,-165.2659149,-162.1182176,-172.4528773,-167.3268006
GML,-187.4397069,-164.6872751,-244.1803236,-118.7185927,-198.0222802,-182.6829127,-194.8271115,-188.317692,-198.4004437,-166.6014331,-143.7008646,-124.444344,-195.2441614,-162.8428953,-208.0300302,-164.7016927
GML,-176.704214,-174.4769375,-142.0048489,-124.87655,-190.8115971,-184.7581083,-203.2602736,-200.5287289,-180.6018612,-163.7262035,-148.7320038,-140.4996799,-172.13254,-167.3456891,-227.7160085,-174.5068033
GML,-176.1183487,-170.8954202,-121.6665795,-121.4737072,-189.4387308,-180.8999755,-203.9887436,-196.3697,-172.3830059,-164.4970125,-165.6683043,-132.0538474,-166.9670352,-159.8547539,-229.455853,-170.8827955
GML,-169.0030051,-162.3884912,-157.0462598,-122.2747512,-190.2561295,-185.8156781,-194.7834077,-184.853773,-258.0053308,-173.7314023,-188.1841811,-126.8071489,-166.3019243,-157.4181577,-231.1526526,-162.3958835
GML,-171.3319032,-155.6887126,-117.1754652,-104.9068445,-233.0864226,-169.1790566,-193.5880266,-182.9127107,-195.6909214,-148.9995522,-116.4001133,-116.4223802,-227.1133668,-144.7508431,-176.7567473,-155.6827331
GML,-181.0353202,-175.3558649,-133.0678813,-115.1590222,-179.0376034,-174.878524,-207.1644429,-201.7556615,-176.524131,-149.6568316,-147.5644154,-127.9049914,-164.8496649,-159.3676253,-297.8640275,-175.3178051
GML,-161.7055754,-158.8615197,-113.6809313,-107.8525634,-185.7825024,-182.4785927,-192.561417,-187.13256,-199.843263,-167.1208853,-135.5775539,-117.0301198,-170.8321205,-156.3256208,-163.6812989,-158.9373661
GML,-171.7088554,-167.8026066,-104.9650011,-108.1314824,-185.0570881,-179.9258675,-198.9444069,-193.3131863,-420.9388377,-158.9116506,-114.0509476,-113.3897744,-160.6168256,-157.953954,-212.9744615,-167.9504083
GML,-185.3624549,-169.3514583,-154.0229979,-128.2516148,-186.5186113,-181.3705977,-206.6538182,-192.060591,-207.9610825,-165.0529685,-168.0378594,-136.4283528,-174.5822261,-159.316708,-202.7472535,-169.3418727
GML,-173.4831519,-167.0218119,-149.547956,-130.3011773,-186.8273146,-179.0758771,-200.088973,-193.8305289,-214.5461734,-167.4174682,-181.4747302,-142.9164069,-175.2197884,-160.7396694,-250.4204842,-167.0201984
GML,-172.3310235,-156.8607701,-145.4247126,-113.9864762,-187.4416625,-176.9894108,-198.3266689,-182.5351451,-197.7620023,-164.0978539,-153.8054324,-121.9071456,-173.0711097,-150.5744874,-202.346028,-156.6032888
GML,-159.0258589,-154.8418825,-149.8383642,-111.5735166,-189.5792671,-182.9062781,-186.5952728,-185.1044643,-200.0803306,-168.2535523,-146.9551816,-125.3724923,-158.1294184,-149.1313136,-382.8574522,-155.0792013
GML,-165.2516028,-160.6562908,-141.4888343,-115.5701159,-185.2734009,-179.4209705,-191.3649673,-185.9826896,-196.8198095,-168.1198322,-144.1072323,-123.4505661,-161.4987809,-155.5773335,-186.5790623,-160.6342441
GML,-168.5527102,-161.9027992,-117.2628221,-114.6500092,-182.6065515,-179.3725491,-201.7582571,-190.0785705,-223.0359694,-164.5589835,-199.8471295,-126.723719,-166.032799,-157.1503311,-171.127844,-161.8231774
GML,-178.4115379,-169.9509295,-136.3005081,-120.825807,-183.7745285,-177.3367237,-221.8350888,-196.1599089,-176.3946815,-160.8132369,-181.1655165,-133.5883395,-177.6290652,-159.8753384,-186.9882013,-169.9169018
GML,-165.7038001,-156.9434412,-130.3612612,-104.391604,-178.0377251,-166.3826374,-198.2715589,-186.1905097,-201.0557982,-151.3529911,-169.305814,-118.604109,-162.1231546,-143.2632345,-273.9932852,-156.9139678
GML,-172.2827423,-166.3750113,-140.0758959,-121.5810904,-192.7905991,-187.6321272,-196.6577906,-191.0719075,-213.4045566,-172.8777597,-146.56957,-132.7295832,-169.6995337,-158.7197928,-178.8004792,-166.4440397
GML,-185.8215279,-173.4609291,-161.8858514,-133.2354554,-205.0309869,-185.2568937,-207.5171808,-195.6253293,-387.875319,-172.240348,-188.769336,-135.8992402,-191.1362608,-167.0359688,-186.0333878,-173.5438003
GML,-149.2331505,-148.1886482,-176.2001757,-110.061165,-181.0033326,-177.9084639,-187.585531,-180.6048032,-173.7726343,-164.9702375,-161.8077406,-125.8701077,-138.0860881,-140.3257679,-202.101621,-148.4619725
GML,-177.6157777,-162.4269006,-175.7688823,-128.1278048,-184.9180565,-180.0878746,-189.6406222,-181.4048552,-191.6390526,-170.4786791,-168.7178186,-129.2884434,-168.5009202,-157.1583074,-178.519368,-162.4203473
GML,-178.3612958,-174.515267,-158.39467,-129.8650453,-192.6656688,-189.1476729,-204.4820694,-198.84877,-230.2940537,-171.7260595,-181.1062093,-138.8195774,-179.4962391,-169.8251821,-187.571808,-174.4430453
GML,-167.34101,-166.5204278,-403.294123,-119.9353371,-181.2718822,-178.2099094,-192.44315,-189.5127764,-237.137641,-163.9693729,-209.3098136,-126.6184461,-160.4785732,-157.7443097,-223.8249522,-166.5219396
GML,-159.3570313,-155.2565433,-187.7807667,-118.0433967,-203.5823024,-178.1828044,-190.2630764,-184.1069193,-249.4509441,-165.9715806,-280.1470958,-132.9897238,-177.3957584,-150.6236216,-160.7807465,-155.42433
GML,-167.6047556,-162.0460041,-140.5310734,-105.9994499,-176.2374186,-174.8272177,-196.4465944,-190.5266689,-200.1792819,-157.2587467,-150.6714937,-121.6703368,-157.6766562,-151.0514484,-168.4539532,-162.0705192
GML,-167.7538045,-159.5023561,-197.219339,-122.0639666,-184.7334404,-179.5279188,-196.6465455,-190.0291695,-213.5492815,-168.3961069,-196.1045238,-134.3722908,-162.298897,-154.0012542,-193.028835,-159.4804238
GML,-159.5510729,-163.0305794,-112.6946306,-123.8690284,-183.488259,-180.9346208,-185.6175211,-187.5827345,-237.7442697,-167.2372104,-134.2275407,-128.9396774,-153.7791615,-154.2176952,-170.379296,-164.4590277
Generalized Direct Suppression,-175.759047,-167.6139098,-153.3704771,-122.4614142,-190.9302528,-186.6610093,-197.2620574,-188.1191374,-254.0492481,-175.1476583,-144.4732196,-118.3960688,-177.0805715,-164.0003379,-223.6281875,-167.7388395
Generalized Direct Suppression,-178.5926544,-173.9241731,-152.0547615,-136.6436419,-200.468171,-196.9600089,-189.0535583,-184.7056493,-202.4997815,-185.0562346,-129.1781176,-128.0695419,-178.9700812,-170.6931993,-231.351437,-173.7472137
Generalized Direct Suppression,-162.1485988,-160.3011756,-169.8877154,-117.9758195,-186.7355734,-181.3468152,-183.4843565,-181.0214616,-189.3638722,-169.2756079,-139.0126875,-109.9768002,-159.927946,-155.7348187,-224.9795024,-160.6547533
Generalized Direct Suppression,-172.2690019,-168.9830696,-136.3911665,-126.9588,-186.6947184,-185.1762263,-189.7400255,-187.955689,-188.6212177,-167.7459578,-115.1216143,-126.6352697,-166.3735616,-158.4950631,-176.1816011,-169.205287
Generalized Direct Suppression,-168.9395987,-159.5879753,-154.1053516,-123.3902529,-194.1437081,-190.564664,-178.010163,-175.8813277,-243.1914485,-180.3254943,-122.8686075,-113.6284695,-176.3634766,-159.2785178,-368.7466502,-159.6309655
