originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,-173.7703924,-167.8023191,-144.0601633,-119.9319005,-190.8924776,-184.9923681,-195.3511766,-189.3712924,-323.593918,-173.6058761,-141.6295938,-120.8916647,-174.3734342,-164.4209933,-179.0557707,-167.7811083
Generalized Direct Suppression,-201.7610034,-179.9979637,-244.8492082,-150.582335,-201.0875002,-198.3421039,-222.5186894,-192.3447109,-213.6728148,-188.4312869,-246.729086,-142.6170269,-198.1393503,-178.9008522,-248.8860999,-180.1081462
Generalized Direct Suppression,-166.3989361,-163.5783339,-139.4928867,-123.9268655,-191.9573315,-187.1640472,-186.1445214,-182.640535,-193.9152698,-175.5036042,-125.7255196,-117.8560947,-165.7284638,-159.7543903,-215.017127,-163.5595411
Generalized Direct Suppression,-168.2608212,-166.2163429,-136.3520727,-121.3268677,-195.7483447,-187.5050389,-182.5950056,-183.7079119,-219.5651959,-171.326679,-177.4587939,-117.7627522,-167.1885901,-160.5782526,-363.1648038,-166.4026875
Generalized Direct Suppression,-185.8849032,-173.1073595,-167.2005866,-128.5695366,-201.883223,-186.7085457,-208.2798142,-190.3004221,-219.6318669,-168.2569705,-146.6973119,-123.1979747,-186.8652433,-166.9319207,-279.3981657,-173.0975257
Generalized Direct Suppression,-161.4909753,-160.3096509,-140.86964,-116.3425628,-183.2599309,-180.8538785,-180.0426798,-180.0687405,-192.6342753,-168.1399637,-107.9838627,-113.3008977,-160.7014912,-155.6471187,-161.3960544,-160.4055724
Generalized Direct Suppression,-171.2187771,-158.3997114,-125.7329513,-104.3672879,-187.6087391,-178.9225187,-193.4129151,-181.459797,-198.2948931,-160.584036,-130.5136194,-106.2501584,-168.2844606,-153.5579263,-203.0254672,-158.4008152
Generalized Direct Suppression,-168.5341843,-162.6105292,-158.7868484,-118.2229825,-184.4113143,-181.5325091,-181.8656511,-179.6779625,-291.64353,-173.707478,-129.1700233,-113.2233425,-173.4363837,-158.4317262,-211.9513272,-162.6705008
Generalized Direct Suppression,-172.5374934,-163.187894,-146.2939981,-122.467878,-191.887069,-187.3302683,-179.8636709,-180.2584404,-197.6497539,-169.9950068,-119.2249405,-117.4655244,-168.6474496,-159.654847,-223.717279,-163.4228678
Generalized Direct Suppression,-159.1577219,-154.2527268,-141.8232404,-117.1063656,-178.1518499,-174.9784738,-180.1919003,-175.1370292,-199.097731,-167.9928592,-172.4880813,-110.0744098,-171.1024632,-149.4606093,-229.3766005,-154.1177617
Generalized Direct Suppression,-169.7626916,-163.9611472,-200.8164543,-117.1985351,-192.5711355,-180.6090705,-185.0652269,-180.7787963,-244.5578118,-167.1339832,-107.3418127,-107.3699677,-169.7310777,-158.6659623,-680.9717796,-163.7721105
Generalized Direct Suppression,-175.717552,-169.2890428,-118.2280434,-115.4684784,-203.0030184,-185.6729569,-191.422417,-187.026014,-239.9363931,-168.7065762,-144.6800312,-112.5371181,-181.6131899,-165.1435848,-238.6350365,-169.321025
Generalized Direct Suppression,-183.5471963,-174.7910904,-171.4611534,-136.6344534,-198.6269733,-191.3374737,-200.7156422,-192.4565647,-223.7657414,-177.052124,-160.1201013,-129.2854931,-180.1696723,-172.6059104,-209.3395163,-174.7923203
Generalized Direct Suppression,-182.8185012,-174.9026357,-130.8235337,-125.9185626,-198.9933767,-191.5870067,-199.0028001,-191.1639467,-244.6347958,-174.3554464,-114.6794234,-118.210196,-185.3925225,-171.8704954,-249.3891476,-175.1318902
Generalized Direct Suppression,-175.3975925,-166.343077,-163.143935,-128.3090861,-192.7259289,-187.038836,-192.9194404,-184.80196,-200.0686979,-178.114638,-149.3307111,-121.0963889,-184.7794786,-161.5390533,-223.8855111,-166.8110889
Generalized Direct Suppression,-163.0825433,-161.7414729,-152.7120416,-117.8692604,-179.3314757,-178.1513196,-188.1874401,-184.0050632,-310.3470212,-165.8986956,-147.6202675,-118.9209053,-159.4810965,-155.4038917,-180.0173208,-162.4323932
Generalized Direct Suppression,-173.7522073,-173.4522227,-132.6577198,-130.7390066,-203.8181844,-196.2826191,-186.3952043,-184.9671405,-198.7969592,-179.3930449,-125.2769032,-120.0995942,-174.6200563,-170.9808051,-273.3205017,-173.4454443
Generalized Direct Suppression,-165.0518513,-160.9330323,-134.1814954,-116.5139511,-190.2212045,-187.0312123,-185.4042383,-181.222118,-187.7695103,-172.1849785,-112.6792835,-117.8861292,-163.5721712,-159.3772059,-194.1373971,-161.1335197
Generalized Direct Suppression,-167.4761722,-157.4274481,-146.7354358,-113.6803091,-206.8118125,-178.1110094,-181.9236082,-178.0243749,-239.1418731,-163.1712717,-98.06176771,-110.0736051,-199.2702722,-151.9093937,-208.9127875,-157.4212287
Generalized Direct Suppression,-170.3921489,-164.3356165,-163.258488,-125.6009378,-188.5756513,-183.9829736,-187.0384198,-183.6468921,-193.1126541,-172.1311468,-168.5948789,-123.5164953,-171.4520685,-161.9680814,-238.2733777,-165.1421664
Generalized Direct Suppression,-180.0862945,-166.8187193,-163.0478846,-129.1581476,-184.539492,-181.0081045,-187.4584962,-180.6555219,-255.589708,-169.7102082,-129.5622094,-118.2657436,-180.297757,-160.9269722,-424.6308767,-166.5269931
Generalized Direct Suppression,-166.167264,-158.0908041,-159.6957925,-116.2494255,-179.6157651,-175.1747176,-185.3230135,-181.6739075,-211.8772731,-165.5327193,-135.4252281,-117.3895,-160.35644,-149.3395979,-226.5945379,-158.2056403
Generalized Direct Suppression,-164.0700214,-159.4745486,-113.5458923,-110.3523159,-197.519724,-185.0780318,-183.9287143,-179.7710704,-184.4346113,-168.7349232,-106.8238149,-108.6485296,-195.6228663,-154.7525943,-218.2043761,-159.512294
Generalized Direct Suppression,-181.3348008,-171.8495764,-140.3288598,-125.7798298,-194.7811382,-192.3218449,-200.0828336,-193.3961432,-212.1465479,-176.8344806,-114.8659771,-123.3256634,-179.0528802,-169.9353273,-224.9687884,-171.82725
Generalized Direct Suppression,-173.8154011,-163.4003011,-138.9878785,-116.9458341,-193.6695829,-187.6325202,-189.8275394,-183.7667942,-190.9583517,-172.951608,-120.7779474,-113.6422788,-173.2103603,-159.6732916,-209.444457,-163.6218003
Generalized Direct Suppression,-169.7426976,-169.0228253,-201.0217331,-120.8819144,-183.343089,-181.3787977,-188.3190554,-187.5766912,-235.5061835,-164.9144365,-154.379707,-114.144925,-168.0647378,-162.8585422,-224.2994388,-169.2058525
Generalized Direct Suppression,-167.8304922,-164.7811269,-122.6453933,-109.0463803,-198.332407,-178.6733128,-187.5761316,-186.1852348,-186.9291761,-157.5660974,-97.38649813,-111.5487662,-197.2175529,-156.7734997,-273.7012704,-164.8696556
Generalized Direct Suppression,-168.2095668,-161.9400144,-128.9660235,-119.8475077,-193.4308399,-188.1559842,-187.6402305,-182.7223933,-198.3363409,-174.3801267,-112.2631497,-115.9501273,-179.2586808,-157.7672684,-189.7980284,-161.9504861
Generalized Direct Suppression,-170.7147584,-164.5771222,-124.9739702,-105.155835,-185.9827067,-179.7400985,-191.0028119,-184.1718432,-202.7556425,-157.8842491,-118.3728009,-100.3678206,-165.0805866,-155.9436427,-316.9250449,-164.5998123
Generalized Direct Suppression,-178.8966729,-172.4142508,-150.8886581,-132.5792779,-204.9942487,-195.755965,-188.6143253,-185.7611489,-203.4245254,-181.9703541,-126.4526755,-121.8677991,-175.5380566,-169.7693461,-239.6630679,-172.7636391
Generalized Direct Suppression,-187.4336715,-171.4708157,-150.8866129,-108.4634559,-190.7083983,-179.9827018,-210.3038644,-191.2601606,-334.1926309,-157.157979,-120.6073754,-102.7684253,-200.3997152,-164.6512066,-206.3451121,-171.4691211
Generalized Direct Suppression,-176.0099138,-166.7562616,-137.4126481,-125.2694117,-198.7322391,-185.7518149,-194.080449,-185.5635215,-216.3806585,-174.3623469,-128.1178924,-117.7082195,-190.7807858,-164.4723645,-177.1838097,-166.7568459
Generalized Direct Suppression,-164.7611265,-160.8020681,-149.8878644,-113.7363372,-187.0361677,-182.6848656,-185.9927384,-183.8310265,-194.4341629,-165.0640595,-145.1324951,-116.3476268,-165.1791913,-157.0009954,-165.9433795,-160.8920388
Generalized Direct Suppression,-168.9323653,-164.5954537,-137.2731392,-123.0265883,-183.9207503,-183.3111552,-186.3164437,-183.6951548,-190.0170003,-169.4870817,-106.4935567,-119.5361233,-168.8734258,-159.7730415,-213.4170242,-164.7234228
Generalized Direct Suppression,-178.2978028,-165.2588752,-133.9820517,-110.8015968,-217.5888245,-181.4713187,-199.9037809,-182.7605613,-221.9695151,-162.1691002,-112.2215087,-104.3279061,-191.5734471,-159.5607912,-212.9266893,-165.3087501
Generalized Direct Suppression,-160.7350145,-156.9618598,-127.4705545,-123.049277,-193.1165582,-178.1937898,-182.3595861,-177.841491,-208.2988913,-167.6690323,-119.5723317,-118.9428152,-166.838853,-152.3727217,-220.1606787,-157.1166777
Generalized Direct Suppression,-185.1326067,-176.9093545,-138.6185101,-136.4283481,-201.2769584,-192.1254134,-205.5651098,-192.7980962,-213.3488177,-177.8378825,-124.0259005,-130.8643632,-184.6650319,-174.27733,-211.4710207,-176.908384
Generalized Direct Suppression,-182.8707343,-168.5819953,-192.8998363,-120.1401817,-198.71461,-189.2151529,-194.8093755,-188.5086307,-224.9947584,-171.4535825,-172.2884012,-119.7236071,-184.249855,-164.4588068,-213.0362064,-168.6331011
Generalized Direct Suppression,-192.5615214,-171.0606394,-138.6735845,-125.4574468,-197.456486,-184.0617141,-216.7140499,-191.6474624,-231.286552,-166.4390613,-129.270433,-121.1940372,-193.9638395,-166.5001377,-198.2273625,-171.075179
Generalized Direct Suppression,-182.3897448,-171.7800949,-199.867772,-137.0984504,-211.4494607,-195.6396102,-187.7637698,-184.3883418,-239.9657578,-186.3629086,-185.4452802,-126.6689233,-193.3191382,-173.6198675,-234.8849447,-171.9756666
Generalized Direct Suppression,-192.8383383,-174.4883925,-168.7784899,-129.8789746,-208.3289529,-190.6063011,-203.4600882,-193.2218956,-189.2529327,-171.224927,-183.0068496,-127.21839,-194.1808859,-170.6015304,-270.785789,-174.4832753
Generalized Direct Suppression,-176.7777351,-167.7680093,-154.1225355,-118.447077,-195.9724879,-184.4377713,-187.3399184,-186.5500197,-195.3492622,-166.8070669,-115.3657053,-115.3398887,-176.4121785,-161.4359,-221.9959769,-167.7945389
Generalized Direct Suppression,-173.3120128,-169.80859,-172.021913,-135.9269949,-199.1596802,-190.8075055,-188.2664531,-185.2609122,-297.9263311,-182.9671944,-177.4113836,-129.8288683,-174.7291922,-166.0623199,-185.7298484,-170.2134085
Generalized Direct Suppression,-170.8856559,-165.6479922,-105.4401711,-95.95906627,-183.055143,-174.2598627,-193.4397625,-187.9802905,-224.96425,-152.967736,-126.2693321,-93.80972653,-166.9190084,-153.8334375,-263.9855829,-165.6184231
Generalized Direct Suppression,-176.4027534,-169.0953298,-163.7739703,-121.0062966,-197.424792,-189.2421092,-194.9265177,-188.268595,-199.6574776,-172.2890212,-112.9541798,-116.5064723,-188.1189501,-168.0465748,-202.3901219,-169.1269705
Generalized Direct Suppression,-200.2068868,-170.5946545,-160.489868,-125.5587517,-200.6673837,-185.9161131,-213.8942741,-187.6997097,-179.3803948,-170.2562782,-347.6157101,-125.0292947,-193.3824524,-163.1732495,-217.9925186,-170.5941974
Generalized Direct Suppression,-175.0160706,-167.0929074,-166.7960756,-116.1611277,-184.4423548,-171.8075849,-196.208165,-189.7013071,-296.2344305,-152.0805301,-113.0383848,-117.665301,-177.8747777,-158.2179815,-193.8454105,-167.0827812
Generalized Competitive Suppression,-233.2683291,-222.395613,-229.7129504,-188.418763,-184.9667054,-179.2462737,-251.9509549,-241.046051,-195.6133986,-151.4775356,-242.0762065,-192.4144388,-204.0916891,-186.6542378,-245.4663427,-222.3592839
Generalized Competitive Suppression,-222.5514769,-198.1162282,-279.2694985,-165.1306978,-195.671124,-173.4389926,-234.9624169,-216.3409899,-189.1294961,-154.4369111,-235.2247824,-169.1271091,-224.0005394,-172.4796896,-250.9316236,-198.1399883
Generalized Competitive Suppression,-224.242419,-216.1154252,-215.0948137,-185.9076758,-193.4801803,-181.3776049,-239.6939566,-233.1432315,-323.3956049,-169.1383222,-221.7285415,-188.8771507,-202.8472218,-184.9157385,-228.8401397,-216.2056401
Generalized Competitive Suppression,-211.3798504,-207.6656323,-182.2968682,-175.3866821,-184.7746743,-175.7458254,-235.2671467,-229.2904153,-175.7723003,-160.3714104,-193.8521512,-182.9232653,-187.0871755,-175.0227946,-230.5066025,-207.7859127
Generalized Competitive Suppression,-215.104868,-205.4027321,-229.6792481,-182.311934,-174.2512986,-171.3330783,-232.7746903,-227.1678197,-174.0075835,-158.0854833,-226.8077192,-187.8731036,-202.264826,-181.111889,-229.1750396,-205.7445667
Generalized Competitive Suppression,-233.7217071,-213.5107545,-208.3366091,-174.781495,-194.8051436,-168.6105047,-261.8161926,-230.4994884,-175.2394802,-146.7290294,-234.1629404,-177.5422223,-228.376339,-169.5977842,-255.7017206,-213.5047904
Generalized Competitive Suppression,-210.607247,-207.2615072,-214.246129,-181.7274051,-181.1925669,-178.5516326,-228.7878198,-225.9832448,-177.9870599,-164.2060808,-221.7416991,-186.6025115,-191.9649528,-185.3102978,-223.5763361,-207.452221
Generalized Competitive Suppression,-223.2655939,-211.4692775,-348.265541,-175.6227283,-189.4783538,-174.3566947,-243.1904291,-230.523606,-233.5086975,-154.9171748,-381.36704,-180.3388434,-205.4315622,-178.0789033,-250.4160889,-211.4108495
Generalized Competitive Suppression,-237.6102308,-219.4295382,-219.8842858,-187.2030298,-173.622347,-169.7570262,-255.3712994,-238.7215077,-167.0407005,-150.8751529,-220.91004,-192.5521933,-194.1087651,-176.8396113,-251.0253826,-219.2234739
Generalized Competitive Suppression,-216.6804585,-214.4198223,-198.9984825,-180.6456988,-193.6624364,-188.350166,-239.9090961,-234.3318969,-198.0273722,-170.9240019,-218.0700252,-184.7340573,-201.771698,-190.6883432,-287.4848575,-214.5244524
Generalized Competitive Suppression,-220.1061918,-213.4608245,-200.0412435,-180.4965578,-175.3442225,-171.7557598,-247.3984344,-234.9994106,-213.7952817,-150.5295325,-223.2871095,-188.4024199,-184.3548826,-173.0483837,-274.5115018,-213.3408806
Generalized Competitive Suppression,-214.6621105,-201.1808975,-197.2679914,-165.5603434,-183.0790738,-174.1441171,-235.4058452,-219.1892123,-179.5512606,-155.1301175,-199.5232864,-171.361921,-211.7760914,-177.0874577,-247.5580222,-201.1798226
Generalized Competitive Suppression,-221.9406908,-210.3341842,-205.8348061,-168.4056922,-174.1575697,-170.1043412,-245.7069067,-231.7985227,-157.1730588,-142.1543158,-211.0068359,-174.8307942,-183.8942667,-170.6539532,-254.6322864,-210.4044083
Generalized Competitive Suppression,-225.4987273,-213.8463762,-237.3188849,-188.6048706,-190.3242461,-172.5091654,-244.1329634,-233.1169694,-261.2029316,-161.0392324,-241.5045786,-195.2525415,-206.1800321,-173.8127248,-245.6057214,-213.814623
Generalized Competitive Suppression,-214.8174776,-221.0217112,-220.1852896,-191.4314287,-184.9085771,-186.12857,-235.543405,-238.5483935,-209.6090194,-173.6047742,-225.5009447,-195.2471611,-183.1881721,-184.4765998,-224.4742118,-221.4371276
Generalized Competitive Suppression,-225.5875545,-209.3077233,-227.1246375,-180.251312,-180.2626575,-171.5033069,-244.106144,-229.7665308,-205.0546976,-156.8389912,-238.2564772,-187.7830785,-216.7711925,-176.071415,-232.6137052,-209.3187187
Generalized Competitive Suppression,-244.7932474,-215.3427289,-284.5972954,-192.8666628,-178.987762,-175.5934491,-264.4616157,-234.2688111,-172.1307495,-160.3583555,-297.6124705,-199.0161617,-213.2904521,-181.9136611,-251.0641105,-215.4005227
Generalized Competitive Suppression,-231.6459849,-224.3862694,-198.8898107,-200.5203494,-224.0569533,-199.122243,-247.6409309,-239.7411015,-206.2195946,-185.1989769,-209.031477,-203.378577,-230.5247298,-200.6664602,-248.8307515,-224.5434864
Generalized Competitive Suppression,-212.8211731,-209.1816116,-295.975151,-181.2799213,-190.0455416,-183.593769,-233.6186562,-229.0753251,-388.2356047,-166.834075,-291.4334408,-187.6617226,-196.5255631,-184.6866467,-230.0233047,-209.2300406
Generalized Competitive Suppression,-224.5188466,-218.0036574,-236.8214159,-195.0881525,-186.6182577,-182.9917596,-246.2535325,-238.1546322,-184.8030562,-167.3673566,-260.3733394,-200.5279047,-209.3082385,-190.8860341,-230.2990294,-217.9623915
Generalized Competitive Suppression,-213.4447281,-204.4896927,-308.7414477,-181.9399313,-198.9002803,-173.8387052,-237.6388899,-227.2298436,-209.5355113,-162.4344752,-257.0372595,-188.5126971,-201.9822334,-177.4560945,-238.2773066,-204.5704438
Generalized Competitive Suppression,-217.7118147,-208.0717748,-219.7505335,-173.5227142,-181.0063165,-172.3347861,-237.1584657,-226.5073413,-192.7728409,-153.8845567,-219.7075648,-176.6539653,-189.6010422,-174.8286388,-231.0841173,-208.0263214
Generalized Competitive Suppression,-220.5779058,-213.2414661,-228.9596533,-189.6935942,-200.7896004,-195.7335549,-235.1135717,-229.7848477,-200.28987,-180.8965729,-241.6639326,-194.2471783,-203.3752801,-195.7507185,-289.8954959,-213.4655234
Generalized Competitive Suppression,-219.4786349,-212.6452193,-224.2157513,-193.1587727,-191.2053495,-178.0481931,-240.4177829,-233.9996437,-219.0753784,-169.2736057,-240.1702529,-200.3701024,-215.6991444,-181.7959415,-274.495497,-212.8748097
Generalized Competitive Suppression,-225.153517,-219.9471903,-189.0675166,-187.7447886,-225.7349237,-192.3086697,-242.5696481,-236.1990609,-193.3386941,-170.8893469,-212.1286747,-190.7721967,-243.7677296,-193.6330155,-254.3815771,-220.3119835
Generalized Competitive Suppression,-256.0002605,-200.4498961,-319.8272274,-167.4333889,-200.720444,-172.2597434,-290.9050621,-219.9763519,-294.2793959,-158.0785238,-358.7899509,-169.7449791,-238.8250442,-173.3584256,-264.6829062,-200.7578536
Generalized Competitive Suppression,-235.8671571,-217.6823934,-229.1718228,-194.0786122,-188.5137441,-182.4770475,-252.3216637,-235.4242555,-196.5731914,-167.9101873,-239.5644875,-199.3769372,-222.4930134,-190.1589552,-271.1227043,-217.6038767
Generalized Competitive Suppression,-241.911743,-217.8329511,-231.3391904,-182.3502888,-199.6229687,-175.6693744,-258.124373,-235.5081374,-171.5372111,-154.5482956,-238.4613112,-186.4767486,-231.9361321,-180.6574303,-415.6290889,-217.7128529
Generalized Competitive Suppression,-246.9267055,-220.7137957,-197.6844968,-183.3646532,-205.9127397,-177.6578464,-260.3275004,-240.8208134,-173.4790629,-157.9192216,-213.2340646,-192.6311253,-239.8084632,-179.0691155,-267.333279,-220.7013304
Generalized Competitive Suppression,-225.7130337,-221.3088553,-516.3173488,-195.392126,-193.6579109,-188.0243419,-248.6498317,-240.7197798,-169.5946762,-168.9161535,-303.1641076,-202.0577346,-214.2739142,-188.9342951,-238.8973657,-221.2711592
Generalized Competitive Suppression,-215.8525279,-206.5089468,-441.1935722,-175.7695345,-181.7170152,-177.0088351,-241.5322659,-227.4797913,-187.0540786,-161.7271093,-448.8716301,-183.7826456,-187.4989731,-177.9089151,-380.2621382,-206.8239514
Generalized Competitive Suppression,-218.5588849,-214.9909866,-204.8891559,-189.3688221,-190.6379884,-186.9596579,-237.4463531,-234.0599693,-183.7317355,-173.7551382,-219.414059,-195.2614919,-193.4182981,-187.5896623,-233.7791297,-215.0406737
Generalized Competitive Suppression,-217.675704,-205.0372419,-195.9424707,-162.6116477,-168.1606008,-164.3565572,-236.7612681,-225.3044564,-140.1494308,-135.3705929,-204.7625414,-170.4016446,-178.6555019,-165.9788558,-227.6368414,-204.9788428
Generalized Competitive Suppression,-212.6275411,-206.6746765,-221.1828455,-180.0915083,-199.3330505,-180.3958583,-226.9733399,-222.760871,-230.0823597,-162.9257585,-221.6902053,-184.0885955,-202.8544097,-181.8450162,-228.3049726,-206.6286294
Generalized Competitive Suppression,-237.2837359,-225.1942826,-462.7784153,-195.3657822,-198.0221955,-185.8290858,-265.5390283,-244.3154472,-258.4948685,-168.7090102,-735.2921298,-199.7714383,-212.8558545,-192.2060496,-295.921013,-225.5821797
Generalized Competitive Suppression,-222.8181858,-218.7663253,-229.2657598,-193.1037476,-181.7147803,-177.3482893,-248.1380102,-241.3450411,-169.5247991,-163.4874109,-234.8696421,-202.1394647,-199.6741936,-177.0050545,-231.3316643,-218.8132144
Generalized Competitive Suppression,-223.9671564,-210.0718205,-220.4598471,-189.6686007,-180.7434189,-178.6700822,-253.4324482,-229.8409311,-215.1799066,-168.6649725,-238.9063157,-194.9891885,-201.5757096,-183.1922585,-232.8765514,-210.0923223
Generalized Competitive Suppression,-259.4991448,-211.67979,-236.8925104,-183.4204791,-182.5292381,-175.7131586,-269.2667564,-229.5210181,-146.2804875,-148.6900748,-225.0822827,-190.3161767,-252.9247769,-179.5521796,-339.7695791,-211.6761068
Generalized Competitive Suppression,-219.1905325,-216.7324113,-260.8174061,-198.9450923,-208.7071226,-184.9800231,-237.8147509,-236.2606064,-192.5047267,-171.7309198,-231.6484928,-206.4753323,-207.462678,-185.9255739,-235.0491006,-216.9501824
Generalized Competitive Suppression,-206.6980887,-199.5225774,-238.9386471,-166.8616436,-183.9941035,-175.7464737,-232.1705274,-221.3581091,-173.0985846,-154.0051039,-258.6746439,-175.2829346,-211.7673193,-175.0035088,-238.2054131,-199.8836069
Generalized Competitive Suppression,-217.5273629,-207.5497206,-199.3481124,-180.7483593,-206.4068727,-180.1381322,-231.5100508,-227.2488169,-199.2872607,-169.4389277,-211.4187848,-188.3803648,-210.4330216,-180.7748475,-276.7485212,-207.7935915
Generalized Competitive Suppression,-218.5782644,-206.7097514,-209.7709353,-170.2849636,-204.5323424,-175.1276488,-231.5561288,-226.160921,-200.8172178,-154.5816634,-205.5024509,-174.4394621,-213.0229918,-177.2237684,-227.3617279,-206.6957342
Generalized Competitive Suppression,-226.3171461,-222.1335891,-210.4407607,-197.5858639,-201.3428784,-192.3738698,-239.6291727,-237.009232,-209.4172503,-178.7746536,-224.5491204,-199.520383,-217.5547579,-201.0132402,-252.6498808,-221.7669533
Generalized Competitive Suppression,-218.5423528,-219.0736344,-188.803011,-182.7273385,-200.3804359,-182.7492861,-238.3423818,-236.9747877,-166.6959589,-160.6233115,-199.9408653,-187.1150152,-212.7022686,-182.2040634,-222.428791,-219.1078949
Generalized Competitive Suppression,-212.0377166,-206.6803875,-200.2766279,-171.3601381,-173.6573687,-164.9145273,-233.9334877,-226.8453111,-168.3419388,-144.7777958,-207.2619575,-177.8814979,-188.0562388,-167.9227175,-229.8623709,-206.7677148
Generalized Competitive Suppression,-217.7248999,-219.514028,-203.6214062,-193.7383207,-183.0864297,-182.8713509,-239.7829727,-238.3468292,-176.9304748,-168.3168558,-206.6467311,-197.8379391,-189.7164565,-185.9109432,-222.7193438,-219.7823617
Generalized Competitive Suppression,-230.3314507,-216.3052546,-236.6868176,-173.1589961,-190.7365366,-181.2799751,-252.0418137,-234.1030423,-209.3041591,-152.3501389,-237.9917783,-178.0961155,-211.1263505,-184.677949,-259.7561236,-216.4768489
Generalized Competitive Suppression,-232.1782364,-214.6191784,-211.9245615,-178.085881,-200.8314736,-180.9277332,-245.1215069,-232.906564,-177.4691068,-158.1904553,-214.0369443,-182.9631707,-208.4754326,-185.088285,-246.9050432,-214.6610072
Generalized Competitive Suppression,-214.0208563,-213.361226,-182.7470463,-189.2610728,-194.7038521,-187.7366087,-238.0015993,-233.9673851,-201.7469909,-181.9821029,-191.5539204,-194.4253164,-203.1515421,-189.3680949,-220.7120685,-213.4901908
Generalized Competitive Suppression,-212.2526804,-210.6653568,-198.560029,-166.8027371,-184.5587729,-174.3266175,-235.7145727,-231.5180399,-183.5618676,-152.3742443,-211.004335,-173.7523079,-197.146559,-177.608807,-227.7626389,-210.9116792
Generalized Competitive Suppression,-207.8421239,-199.0550243,-282.3873073,-177.8998099,-175.1165116,-167.1016017,-224.8042722,-218.4520745,-165.9384687,-154.728368,-250.0715699,-182.535064,-176.7531469,-169.2079684,-238.7376898,-199.1668893
Generalized Competitive Suppression,-214.4669227,-208.9021658,-246.5526659,-190.0737463,-183.9626358,-177.808322,-233.3742796,-227.7866732,-208.5004638,-170.9115715,-231.964463,-196.3460084,-192.5277819,-179.950602,-225.3332598,-209.0406026
Generalized Competitive Suppression,-229.3118501,-224.3806616,-240.6548003,-188.0253287,-188.4611888,-182.432511,-249.7380156,-243.1774082,-192.3855138,-161.1787767,-250.058202,-192.8403749,-189.6573588,-178.2949914,-249.1119121,-224.7659575
